Customer ID,Gender,Age,Tenure Months,Contract,Internet Service,Payment Method,Tech Support,Paperless Billing,Monthly Charges,Churn,Annual Revenue,Customer Segment
CUST-02724,Male,19,47,One year,DSL,Credit card,Yes,Yes,72.62,No,871.44,25-48 Months
CUST-02725,Female,65,67,One year,DSL,Credit card,No,No,38.38,No,460.56,49-72 Months
CUST-02726,Female,53,38,One year,Fiber optic,Credit card,No,No,60.33,No,723.96,25-48 Months
CUST-02727,Male,18,32,One year,Fiber optic,Bank transfer,No,Yes,101.05,No,1212.6,25-48 Months
CUST-02728,Male,36,10,Month-to-month,DSL,Credit card,No,Yes,50.51,Yes,606.12,7-12 Months
CUST-02729,Female,29,69,Month-to-month,Fiber optic,Electronic check,No,Yes,83.5,Yes,1002.0,49-72 Months
CUST-02730,Male,68,63,Month-to-month,DSL,Mailed check,Yes,Yes,96.61,No,1159.32,49-72 Months
CUST-02731,Female,47,65,Month-to-month,DSL,Electronic check,No,No,72.68,Yes,872.16,49-72 Months
CUST-02732,Female,35,26,One year,No internet,Credit card,No,Yes,47.79,No,573.48,25-48 Months
CUST-02733,Female,32,46,Month-to-month,Fiber optic,Bank transfer,No,Yes,70.21,No,842.52,25-48 Months
CUST-02734,Male,47,32,Month-to-month,DSL,Bank transfer,No,Yes,32.54,No,390.48,25-48 Months
CUST-02735,Male,18,17,One year,Fiber optic,Electronic check,No,No,58.32,No,699.84,13-24 Months
CUST-02736,Male,31,15,Month-to-month,No internet,Bank transfer,No,Yes,41.0,No,492.0,13-24 Months
CUST-02737,Female,26,28,Two year,DSL,Mailed check,No,No,70.69,No,848.28,25-48 Months
CUST-02738,Male,50,40,Month-to-month,DSL,Credit card,Yes,No,36.46,No,437.52,25-48 Months
CUST-02739,Male,53,9,Month-to-month,DSL,Credit card,No,Yes,74.34,No,892.08,7-12 Months
CUST-02740,Male,42,51,Month-to-month,Fiber optic,Mailed check,No,Yes,103.72,No,1244.64,49-72 Months
CUST-02741,Male,25,33,Month-to-month,DSL,Credit card,No,Yes,105.48,No,1265.76,25-48 Months
CUST-02742,Male,37,64,Month-to-month,DSL,Electronic check,No,Yes,37.13,Yes,445.56,49-72 Months
CUST-02743,Female,62,21,Month-to-month,Fiber optic,Electronic check,Yes,Yes,53.35,No,640.2,13-24 Months
CUST-02744,Female,28,4,Month-to-month,No internet,Bank transfer,No,No,95.88,Yes,1150.56,0-6 Months
CUST-02745,Male,26,23,Month-to-month,No internet,Bank transfer,Yes,No,91.71,Yes,1100.52,13-24 Months
CUST-02746,Male,23,71,One year,No internet,Electronic check,No,Yes,54.77,No,657.24,49-72 Months
CUST-02747,Male,61,24,Month-to-month,DSL,Electronic check,No,Yes,58.38,Yes,700.56,13-24 Months
CUST-02748,Female,24,51,Month-to-month,Fiber optic,Mailed check,No,Yes,74.3,Yes,891.6,49-72 Months
CUST-02749,Male,48,61,Month-to-month,DSL,Electronic check,Yes,Yes,20.67,No,248.04,49-72 Months
CUST-02750,Female,70,21,Two year,Fiber optic,Mailed check,No,Yes,86.71,Yes,1040.52,13-24 Months
CUST-02751,Male,52,47,One year,DSL,Mailed check,No,No,102.33,No,1227.96,25-48 Months
CUST-02752,Male,39,15,Two year,Fiber optic,Credit card,No,Yes,61.1,No,733.2,13-24 Months
CUST-02753,Female,28,27,Two year,DSL,Electronic check,No,Yes,32.26,No,387.12,25-48 Months
CUST-02754,Female,18,22,Month-to-month,Fiber optic,Electronic check,No,No,111.55,Yes,1338.6,13-24 Months
CUST-02755,Female,26,49,One year,Fiber optic,Electronic check,No,Yes,78.14,No,937.68,49-72 Months
CUST-02756,Female,68,64,Month-to-month,Fiber optic,Electronic check,Yes,No,91.85,Yes,1102.2,49-72 Months
CUST-02757,Female,25,19,Two year,DSL,Bank transfer,Yes,No,35.01,No,420.12,13-24 Months
CUST-02758,Female,19,21,Month-to-month,Fiber optic,Mailed check,Yes,Yes,35.11,Yes,421.32,13-24 Months
CUST-02759,Male,61,60,Month-to-month,Fiber optic,Electronic check,No,Yes,83.6,Yes,1003.2,49-72 Months
CUST-02760,Male,40,34,Two year,Fiber optic,Credit card,No,No,100.77,No,1209.24,25-48 Months
CUST-02761,Male,36,37,Two year,Fiber optic,Bank transfer,Yes,Yes,40.38,No,484.56,25-48 Months
CUST-02762,Male,56,51,Two year,No internet,Electronic check,Yes,Yes,69.15,No,829.8,49-72 Months
CUST-02763,Male,45,10,Month-to-month,DSL,Electronic check,No,No,27.56,Yes,330.72,7-12 Months
CUST-02764,Male,66,63,Month-to-month,Fiber optic,Credit card,No,Yes,52.36,Yes,628.32,49-72 Months
CUST-02765,Male,42,27,Month-to-month,Fiber optic,Bank transfer,No,Yes,64.8,No,777.6,25-48 Months
CUST-02766,Female,55,48,Month-to-month,Fiber optic,Credit card,No,Yes,85.69,No,1028.28,25-48 Months
CUST-02767,Male,64,32,Month-to-month,Fiber optic,Electronic check,No,Yes,20.0,Yes,240.0,25-48 Months
CUST-02768,Female,42,55,Month-to-month,Fiber optic,Bank transfer,No,No,108.97,Yes,1307.64,49-72 Months
CUST-02769,Male,33,45,One year,Fiber optic,Electronic check,No,No,67.22,Yes,806.64,25-48 Months
CUST-02770,Female,69,13,Month-to-month,Fiber optic,Electronic check,No,Yes,108.24,No,1298.88,13-24 Months
CUST-02771,Female,30,14,One year,Fiber optic,Bank transfer,No,Yes,91.56,No,1098.72,13-24 Months
CUST-02772,Male,20,64,Two year,DSL,Bank transfer,No,No,95.86,No,1150.32,49-72 Months
CUST-02773,Male,48,38,One year,Fiber optic,Electronic check,No,Yes,128.57,No,1542.84,25-48 Months
CUST-02774,Female,70,20,Month-to-month,DSL,Electronic check,No,Yes,50.11,Yes,601.32,13-24 Months
CUST-02775,Female,22,11,Month-to-month,DSL,Bank transfer,Yes,Yes,75.79,No,909.48,7-12 Months
CUST-02776,Male,63,10,Month-to-month,No internet,Electronic check,No,Yes,44.26,No,531.12,7-12 Months
CUST-02777,Female,62,67,One year,Fiber optic,Electronic check,No,Yes,69.14,No,829.68,49-72 Months
CUST-02778,Female,67,71,Month-to-month,DSL,Electronic check,No,Yes,92.16,Yes,1105.92,49-72 Months
CUST-02779,Male,40,29,Month-to-month,DSL,Electronic check,No,Yes,103.57,No,1242.84,25-48 Months
CUST-02780,Male,31,15,Two year,No internet,Credit card,No,Yes,61.3,No,735.6,13-24 Months
CUST-02781,Male,45,31,One year,DSL,Electronic check,No,No,38.27,No,459.24,25-48 Months
CUST-02782,Female,25,10,Two year,Fiber optic,Mailed check,No,Yes,74.05,Yes,888.6,7-12 Months
CUST-02783,Female,62,40,Month-to-month,No internet,Bank transfer,Yes,No,48.14,No,577.68,25-48 Months
CUST-02784,Female,53,46,Two year,DSL,Electronic check,Yes,Yes,55.82,No,669.84,25-48 Months
CUST-02785,Female,43,71,Month-to-month,Fiber optic,Bank transfer,No,Yes,90.81,Yes,1089.72,49-72 Months
CUST-02786,Male,45,23,Month-to-month,Fiber optic,Electronic check,No,Yes,85.6,No,1027.2,13-24 Months
CUST-02787,Male,55,15,Two year,No internet,Credit card,No,Yes,95.36,No,1144.32,13-24 Months
CUST-02788,Male,45,10,Two year,Fiber optic,Credit card,No,Yes,62.56,No,750.72,7-12 Months
CUST-02789,Male,62,28,Month-to-month,DSL,Credit card,Yes,Yes,100.25,No,1203.0,25-48 Months
CUST-02790,Female,67,44,Month-to-month,Fiber optic,Mailed check,No,Yes,72.4,No,868.8,25-48 Months
CUST-02791,Female,68,5,Month-to-month,DSL,Credit card,No,Yes,64.04,Yes,768.48,0-6 Months
CUST-02792,Male,50,55,One year,Fiber optic,Bank transfer,No,Yes,41.23,No,494.76,49-72 Months
CUST-02793,Female,57,34,Two year,DSL,Mailed check,No,No,20.0,No,240.0,25-48 Months
CUST-02794,Female,34,58,Month-to-month,DSL,Electronic check,No,Yes,28.21,Yes,338.52,49-72 Months
CUST-02795,Male,20,34,Month-to-month,No internet,Electronic check,No,No,78.03,Yes,936.36,25-48 Months
CUST-02796,Female,39,12,One year,Fiber optic,Electronic check,No,Yes,46.59,No,559.08,7-12 Months
CUST-02797,Female,64,2,One year,Fiber optic,Electronic check,Yes,Yes,25.93,No,311.16,0-6 Months
CUST-02798,Female,25,41,Month-to-month,Fiber optic,Credit card,Yes,Yes,60.26,Yes,723.12,25-48 Months
CUST-02799,Female,46,39,One year,Fiber optic,Credit card,Yes,No,79.83,No,957.96,25-48 Months
CUST-02800,Male,28,59,Two year,No internet,Electronic check,No,Yes,83.62,No,1003.44,49-72 Months
CUST-02801,Female,40,64,Month-to-month,Fiber optic,Credit card,No,No,71.19,No,854.28,49-72 Months
CUST-02802,Male,25,12,One year,Fiber optic,Bank transfer,No,No,70.3,No,843.6,7-12 Months
CUST-02803,Female,56,23,One year,DSL,Mailed check,No,Yes,56.92,Yes,683.04,13-24 Months
CUST-02804,Male,60,15,Month-to-month,Fiber optic,Credit card,Yes,Yes,89.75,No,1077.0,13-24 Months
CUST-02805,Male,58,8,Two year,Fiber optic,Bank transfer,Yes,Yes,67.05,Yes,804.6,7-12 Months
CUST-02806,Female,55,1,One year,DSL,Bank transfer,No,Yes,69.86,No,838.32,0-6 Months
CUST-02807,Male,30,6,Month-to-month,Fiber optic,Electronic check,No,No,101.06,Yes,1212.72,0-6 Months
CUST-02808,Male,46,38,Month-to-month,DSL,Electronic check,No,No,94.17,No,1130.04,25-48 Months
CUST-02809,Female,23,11,One year,DSL,Credit card,No,Yes,66.82,No,801.84,7-12 Months
CUST-02810,Male,37,15,Month-to-month,Fiber optic,Electronic check,No,Yes,62.84,No,754.08,13-24 Months
CUST-02811,Female,44,9,Month-to-month,DSL,Electronic check,No,Yes,62.62,No,751.44,7-12 Months
CUST-02812,Male,53,53,Month-to-month,DSL,Electronic check,No,No,20.0,No,240.0,49-72 Months
CUST-02813,Male,23,46,One year,Fiber optic,Mailed check,No,Yes,102.71,No,1232.52,25-48 Months
CUST-02814,Female,61,70,Two year,DSL,Mailed check,Yes,No,52.83,No,633.96,49-72 Months
CUST-02815,Male,42,9,One year,Fiber optic,Credit card,No,Yes,95.93,No,1151.16,7-12 Months
CUST-02816,Male,64,16,Two year,DSL,Mailed check,No,No,73.16,No,877.92,13-24 Months
CUST-02817,Female,45,33,Month-to-month,DSL,Credit card,Yes,Yes,110.97,No,1331.64,25-48 Months
CUST-02818,Female,46,47,Month-to-month,Fiber optic,Bank transfer,Yes,Yes,86.83,No,1041.96,25-48 Months
CUST-02819,Male,54,10,Two year,DSL,Mailed check,No,No,97.54,No,1170.48,7-12 Months
CUST-02820,Female,61,16,Month-to-month,Fiber optic,Electronic check,Yes,No,55.42,No,665.04,13-24 Months
CUST-02821,Female,26,31,Two year,DSL,Electronic check,No,Yes,36.01,No,432.12,25-48 Months
CUST-02822,Female,45,2,Month-to-month,DSL,Credit card,No,No,76.13,Yes,913.56,0-6 Months
CUST-02823,Male,19,29,Month-to-month,Fiber optic,Bank transfer,No,Yes,20.0,Yes,240.0,25-48 Months
CUST-02824,Female,43,55,One year,Fiber optic,Mailed check,Yes,Yes,58.9,No,706.8,49-72 Months
CUST-02825,Female,61,38,Month-to-month,No internet,Credit card,No,Yes,38.7,No,464.4,25-48 Months
CUST-02826,Female,63,32,Month-to-month,Fiber optic,Credit card,No,Yes,48.49,Yes,581.88,25-48 Months
CUST-02827,Male,33,36,Month-to-month,Fiber optic,Electronic check,No,No,88.68,Yes,1064.16,25-48 Months
CUST-02828,Female,38,69,Month-to-month,Fiber optic,Bank transfer,No,Yes,86.84,No,1042.08,49-72 Months
CUST-02829,Female,47,38,Month-to-month,DSL,Credit card,Yes,Yes,67.47,No,809.64,25-48 Months
CUST-02830,Male,38,39,Two year,Fiber optic,Credit card,No,No,80.96,No,971.52,25-48 Months
CUST-02831,Female,27,68,Month-to-month,DSL,Electronic check,No,Yes,56.86,No,682.32,49-72 Months
CUST-02832,Female,34,12,Two year,DSL,Electronic check,No,Yes,139.95,No,1679.4,7-12 Months
CUST-02833,Male,39,7,One year,Fiber optic,Mailed check,No,Yes,80.42,No,965.04,7-12 Months
CUST-02834,Female,45,33,Month-to-month,DSL,Electronic check,No,No,55.47,No,665.64,25-48 Months
CUST-02835,Male,66,23,Month-to-month,Fiber optic,Electronic check,No,Yes,96.51,Yes,1158.12,13-24 Months
CUST-02836,Female,46,15,Two year,Fiber optic,Bank transfer,No,No,106.73,No,1280.76,13-24 Months
CUST-02837,Female,38,9,One year,DSL,Mailed check,Yes,No,50.32,No,603.84,7-12 Months
CUST-02838,Female,53,64,Two year,Fiber optic,Electronic check,No,No,32.28,No,387.36,49-72 Months
CUST-02839,Male,58,45,Month-to-month,No internet,Bank transfer,No,No,37.83,No,453.96,25-48 Months
CUST-02840,Female,40,50,One year,DSL,Electronic check,No,Yes,53.24,No,638.88,49-72 Months
CUST-02841,Male,43,9,One year,Fiber optic,Mailed check,No,No,70.48,No,845.76,7-12 Months
CUST-02842,Female,29,25,Two year,No internet,Credit card,No,Yes,26.38,Yes,316.56,25-48 Months
CUST-02843,Female,63,45,Month-to-month,DSL,Credit card,Yes,Yes,60.29,No,723.48,25-48 Months
CUST-02844,Male,63,39,Two year,Fiber optic,Electronic check,Yes,Yes,66.18,No,794.16,25-48 Months
CUST-02845,Male,27,51,Month-to-month,DSL,Credit card,No,No,81.1,No,973.2,49-72 Months
CUST-02846,Male,36,49,Two year,No internet,Credit card,Yes,Yes,89.13,No,1069.56,49-72 Months
CUST-02847,Female,32,30,Month-to-month,Fiber optic,Bank transfer,Yes,No,83.24,No,998.88,25-48 Months
CUST-02848,Male,66,57,One year,Fiber optic,Credit card,No,No,122.18,Yes,1466.16,49-72 Months
CUST-02849,Male,21,19,Month-to-month,DSL,Electronic check,No,Yes,102.64,No,1231.68,13-24 Months
CUST-02850,Male,28,6,Two year,Fiber optic,Electronic check,No,Yes,78.21,Yes,938.52,0-6 Months
CUST-02851,Male,34,66,Month-to-month,Fiber optic,Credit card,Yes,Yes,44.83,Yes,537.96,49-72 Months
CUST-02852,Male,47,2,Month-to-month,DSL,Mailed check,Yes,Yes,53.09,No,637.08,0-6 Months
CUST-02853,Male,31,21,One year,No internet,Mailed check,No,No,32.0,No,384.0,13-24 Months
CUST-02854,Male,46,9,One year,DSL,Electronic check,No,Yes,76.29,No,915.48,7-12 Months
CUST-02855,Female,57,17,Month-to-month,Fiber optic,Electronic check,No,Yes,81.28,No,975.36,13-24 Months
CUST-02856,Male,61,29,One year,Fiber optic,Electronic check,No,Yes,97.0,Yes,1164.0,25-48 Months
CUST-02857,Female,23,10,Month-to-month,Fiber optic,Electronic check,No,Yes,79.48,Yes,953.76,7-12 Months
CUST-02858,Female,25,34,One year,Fiber optic,Credit card,No,Yes,101.51,Yes,1218.12,25-48 Months
CUST-02859,Female,23,67,One year,DSL,Electronic check,No,Yes,102.09,No,1225.08,49-72 Months
CUST-02860,Male,66,10,One year,Fiber optic,Credit card,Yes,No,43.21,Yes,518.52,7-12 Months
CUST-02861,Male,52,67,Two year,DSL,Electronic check,No,Yes,57.49,No,689.88,49-72 Months
CUST-02862,Female,46,30,Month-to-month,DSL,Electronic check,No,Yes,71.69,No,860.28,25-48 Months
CUST-02863,Female,59,43,Month-to-month,DSL,Credit card,Yes,Yes,52.23,No,626.76,25-48 Months
CUST-02864,Female,49,32,One year,No internet,Electronic check,No,No,65.19,No,782.28,25-48 Months
CUST-02865,Male,30,23,Month-to-month,DSL,Electronic check,No,No,80.44,No,965.28,13-24 Months
CUST-02866,Male,45,8,Month-to-month,No internet,Credit card,No,Yes,68.55,No,822.6,7-12 Months
CUST-02867,Male,55,43,One year,DSL,Electronic check,No,Yes,72.01,No,864.12,25-48 Months
CUST-02868,Male,19,66,Month-to-month,DSL,Electronic check,No,No,45.61,No,547.32,49-72 Months
CUST-02869,Female,50,38,Month-to-month,Fiber optic,Credit card,No,No,86.18,Yes,1034.16,25-48 Months
CUST-02870,Male,44,44,Two year,Fiber optic,Mailed check,No,No,84.13,No,1009.56,25-48 Months
CUST-02871,Male,21,47,Month-to-month,No internet,Bank transfer,No,No,50.65,Yes,607.8,25-48 Months
CUST-02872,Female,31,28,Month-to-month,Fiber optic,Electronic check,Yes,Yes,35.79,No,429.48,25-48 Months
CUST-02873,Female,41,9,Month-to-month,No internet,Electronic check,Yes,Yes,106.45,Yes,1277.4,7-12 Months
CUST-02874,Male,36,37,Month-to-month,Fiber optic,Mailed check,Yes,No,120.95,No,1451.4,25-48 Months
CUST-02875,Male,33,63,One year,DSL,Bank transfer,Yes,Yes,78.57,No,942.84,49-72 Months
CUST-02876,Female,52,23,One year,Fiber optic,Electronic check,No,Yes,61.87,Yes,742.44,13-24 Months
CUST-02877,Female,39,63,One year,No internet,Credit card,No,No,101.3,Yes,1215.6,49-72 Months
CUST-02878,Female,44,62,Month-to-month,Fiber optic,Bank transfer,No,No,85.17,Yes,1022.04,49-72 Months
CUST-02879,Female,60,18,Month-to-month,Fiber optic,Mailed check,No,Yes,66.1,No,793.2,13-24 Months
CUST-02880,Female,22,42,Month-to-month,DSL,Mailed check,Yes,No,99.11,No,1189.32,25-48 Months
CUST-02881,Male,37,54,One year,Fiber optic,Bank transfer,No,Yes,49.33,No,591.96,49-72 Months
CUST-02882,Male,21,36,One year,Fiber optic,Bank transfer,No,No,52.66,No,631.92,25-48 Months
CUST-02883,Female,67,51,Month-to-month,No internet,Electronic check,Yes,No,82.18,No,986.16,49-72 Months
CUST-02884,Male,27,66,Two year,DSL,Credit card,Yes,No,75.2,No,902.4,49-72 Months
CUST-02885,Male,61,46,One year,Fiber optic,Mailed check,No,No,89.84,No,1078.08,25-48 Months
CUST-02886,Male,28,61,Month-to-month,DSL,Credit card,No,No,105.41,No,1264.92,49-72 Months
CUST-02887,Female,35,58,One year,Fiber optic,Credit card,No,No,28.53,No,342.36,49-72 Months
CUST-02888,Male,50,59,One year,Fiber optic,Electronic check,No,Yes,73.09,No,877.08,49-72 Months
CUST-02889,Male,62,62,Month-to-month,DSL,Mailed check,No,Yes,125.23,No,1502.76,49-72 Months
CUST-02890,Male,27,17,Month-to-month,Fiber optic,Mailed check,No,Yes,55.3,No,663.6,13-24 Months
CUST-02891,Male,29,2,One year,DSL,Mailed check,No,Yes,51.99,No,623.88,0-6 Months
CUST-02892,Female,64,12,Two year,Fiber optic,Credit card,No,No,20.0,Yes,240.0,7-12 Months
CUST-02893,Male,35,18,One year,DSL,Electronic check,Yes,Yes,74.85,Yes,898.2,13-24 Months
CUST-02894,Female,29,50,One year,DSL,Bank transfer,No,No,88.26,No,1059.12,49-72 Months
CUST-02895,Male,57,37,One year,Fiber optic,Credit card,No,Yes,88.2,No,1058.4,25-48 Months
CUST-02896,Female,22,34,Month-to-month,No internet,Credit card,No,Yes,42.96,No,515.52,25-48 Months
CUST-02897,Female,63,1,Month-to-month,DSL,Electronic check,No,Yes,71.76,Yes,861.12,0-6 Months
CUST-02898,Female,64,50,Month-to-month,Fiber optic,Credit card,No,Yes,78.2,Yes,938.4,49-72 Months
CUST-02899,Female,63,27,Two year,No internet,Electronic check,No,Yes,73.46,No,881.52,25-48 Months
CUST-02900,Male,33,55,Two year,Fiber optic,Mailed check,No,Yes,41.35,No,496.2,49-72 Months
CUST-02901,Female,24,9,Two year,Fiber optic,Electronic check,No,Yes,74.16,No,889.92,7-12 Months
CUST-02902,Female,40,22,Month-to-month,Fiber optic,Bank transfer,No,No,49.19,No,590.28,13-24 Months
CUST-02903,Female,35,4,Month-to-month,Fiber optic,Electronic check,No,Yes,20.0,Yes,240.0,0-6 Months
CUST-02904,Female,68,21,One year,DSL,Electronic check,No,No,91.08,No,1092.96,13-24 Months
CUST-02905,Female,51,67,Month-to-month,DSL,Electronic check,No,No,75.92,No,911.04,49-72 Months
CUST-02906,Female,68,36,Month-to-month,No internet,Credit card,No,Yes,88.57,No,1062.84,25-48 Months
CUST-02907,Female,57,32,One year,Fiber optic,Bank transfer,No,Yes,57.04,No,684.48,25-48 Months
CUST-02908,Female,55,20,One year,Fiber optic,Bank transfer,No,No,89.54,No,1074.48,13-24 Months
CUST-02909,Male,23,20,One year,Fiber optic,Bank transfer,No,No,100.62,Yes,1207.44,13-24 Months
CUST-02910,Male,21,49,Month-to-month,Fiber optic,Mailed check,No,Yes,121.11,Yes,1453.32,49-72 Months
CUST-02911,Male,20,71,Month-to-month,No internet,Electronic check,No,No,94.79,Yes,1137.48,49-72 Months
CUST-02912,Male,49,54,Month-to-month,DSL,Electronic check,No,Yes,82.77,No,993.24,49-72 Months
CUST-02913,Male,28,54,Month-to-month,DSL,Mailed check,No,Yes,33.36,No,400.32,49-72 Months
CUST-02914,Male,70,34,Month-to-month,DSL,Credit card,No,Yes,69.02,Yes,828.24,25-48 Months
CUST-02915,Male,25,8,Month-to-month,Fiber optic,Electronic check,No,No,32.17,Yes,386.04,7-12 Months
CUST-02916,Male,68,53,Two year,Fiber optic,Bank transfer,No,Yes,49.07,Yes,588.84,49-72 Months
CUST-02917,Female,53,59,Month-to-month,Fiber optic,Credit card,No,Yes,126.74,No,1520.88,49-72 Months
CUST-02918,Female,23,37,Month-to-month,DSL,Credit card,No,Yes,43.36,No,520.32,25-48 Months
CUST-02919,Female,21,7,Month-to-month,Fiber optic,Electronic check,No,Yes,20.0,No,240.0,7-12 Months
CUST-02920,Male,38,52,One year,Fiber optic,Credit card,No,Yes,94.77,No,1137.24,49-72 Months
CUST-02921,Male,35,67,Month-to-month,DSL,Bank transfer,No,Yes,53.15,No,637.8,49-72 Months
CUST-02922,Female,34,17,Month-to-month,Fiber optic,Mailed check,No,No,93.5,Yes,1122.0,13-24 Months
CUST-02923,Male,46,12,Month-to-month,DSL,Bank transfer,No,No,39.24,No,470.88,7-12 Months
CUST-02924,Female,24,54,Month-to-month,Fiber optic,Electronic check,No,Yes,60.07,Yes,720.84,49-72 Months
CUST-02925,Male,24,24,One year,DSL,Credit card,Yes,Yes,105.48,No,1265.76,13-24 Months
CUST-02926,Male,54,52,Month-to-month,Fiber optic,Bank transfer,No,Yes,34.98,No,419.76,49-72 Months
CUST-02927,Female,70,51,Month-to-month,No internet,Credit card,No,No,67.26,No,807.12,49-72 Months
CUST-02928,Male,32,20,One year,DSL,Credit card,No,Yes,80.16,No,961.92,13-24 Months
CUST-02929,Male,67,4,Month-to-month,Fiber optic,Bank transfer,Yes,No,51.86,No,622.32,0-6 Months
CUST-02930,Female,36,41,One year,DSL,Electronic check,No,Yes,78.78,No,945.36,25-48 Months
CUST-02931,Male,35,30,Month-to-month,DSL,Electronic check,No,Yes,72.44,No,869.28,25-48 Months
CUST-02932,Female,22,62,One year,DSL,Credit card,No,Yes,86.97,Yes,1043.64,49-72 Months
CUST-02933,Male,40,26,Month-to-month,No internet,Bank transfer,No,No,123.58,No,1482.96,25-48 Months
CUST-02934,Male,44,18,Month-to-month,DSL,Credit card,No,Yes,146.91,Yes,1762.92,13-24 Months
CUST-02935,Female,53,62,Month-to-month,Fiber optic,Mailed check,No,Yes,84.97,No,1019.64,49-72 Months
CUST-02936,Male,26,53,Two year,Fiber optic,Mailed check,No,Yes,68.91,No,826.92,49-72 Months
CUST-02937,Female,28,45,Month-to-month,Fiber optic,Credit card,Yes,No,84.35,No,1012.2,25-48 Months
CUST-02938,Female,40,69,Two year,DSL,Bank transfer,No,Yes,65.5,No,786.0,49-72 Months
CUST-02939,Female,21,57,Two year,No internet,Mailed check,Yes,No,27.55,No,330.6,49-72 Months
CUST-02940,Male,25,63,Month-to-month,DSL,Electronic check,No,No,70.7,No,848.4,49-72 Months
CUST-02941,Female,51,58,Month-to-month,Fiber optic,Credit card,Yes,Yes,102.3,Yes,1227.6,49-72 Months
CUST-02942,Female,68,29,Month-to-month,No internet,Bank transfer,Yes,Yes,30.99,No,371.88,25-48 Months
CUST-02943,Female,48,5,Two year,DSL,Mailed check,No,Yes,44.43,No,533.16,0-6 Months
CUST-02944,Male,25,44,One year,Fiber optic,Mailed check,No,No,55.71,No,668.52,25-48 Months
CUST-02945,Female,70,56,Month-to-month,No internet,Electronic check,No,No,82.43,No,989.16,49-72 Months
CUST-02946,Male,45,72,Month-to-month,Fiber optic,Mailed check,No,No,138.56,Yes,1662.72,49-72 Months
